store_id,date,labor_hours,labor_cost
13,10/3/2025,47,987
8,2/21/2025,35,630
4,8/6/2025,30,690
6,8/19/2025,42,840
24,1/28/2025,55,1265
19,4/28/2025,25,525
21,10/7/2025,37,592
21,9/8/2025,46,1058
2,1/26/2025,31,589
1,10/10/2025,38,912
2,11/13/2025,33,726
10,10/14/2025,29,551
4,8/23/2025,33,561
18,10/2/2025,31,682
1,5/27/2025,40,800
6,1/17/2025,53,848
7,1/8/2025,53,795
7,6/9/2025,41,943
20,6/4/2025,37,666
12,12/11/2025,30,690
22,10/7/2025,34,544
10,4/19/2025,43,774
10,9/11/2025,29,493
11,6/4/2025,52,1248
22,12/19/2025,51,1071
13,9/23/2025,39,897
20,5/18/2025,30,480
25,10/17/2025,62,1116
17,7/15/2025,39,897
22,1/13/2025,61,1159
19,3/16/2025,30,450
20,6/3/2025,56,1288
7,3/28/2025,49,931
3,3/27/2025,36,828
6,11/17/2025,37,703
1,11/19/2025,32,512
23,6/25/2025,24,480
1,11/18/2025,36,900
16,2/7/2025,59,1475
11,3/22/2025,40,760
7,11/23/2025,35,560
18,10/15/2025,56,1176
13,10/24/2025,30,720
1,11/16/2025,32,672
1,3/4/2025,49,1127
21,7/2/2025,51,1275
7,12/7/2025,24,600
16,2/16/2025,24,504
11,3/22/2025,34,782
19,3/26/2025,40,880
16,7/22/2025,60,1260
3,10/26/2025,50,1000
12,12/15/2025,63,1197
11,3/9/2025,57,912
6,1/1/2025,39,624
17,1/7/2025,38,950
11,5/17/2025,41,738
6,10/9/2025,63,1512
9,3/19/2025,24,576
9,4/14/2025,46,874
25,12/21/2025,52,1092
20,4/23/2025,60,1080
15,4/5/2025,58,1450
20,4/15/2025,56,840
9,2/7/2025,30,630
14,7/25/2025,53,1113
14,11/9/2025,49,931
5,1/2/2025,34,680
16,6/30/2025,26,416
18,9/25/2025,56,1008
12,10/2/2025,29,551
20,8/20/2025,26,546
5,12/16/2025,36,720
8,12/5/2025,50,1000
4,10/17/2025,41,943
5,3/18/2025,54,1188
15,8/14/2025,30,720
15,11/12/2025,50,800
25,10/3/2025,24,504
20,9/17/2025,33,792
12,4/29/2025,50,1000
19,4/1/2025,52,1040
25,10/10/2025,25,450
16,7/28/2025,35,560
12,12/9/2025,56,1120
15,5/2/2025,53,1166
16,8/25/2025,25,525
18,8/27/2025,30,690
22,8/16/2025,57,1026
10,3/9/2025,39,936
11,11/24/2025,47,1034
12,3/19/2025,25,400
17,5/18/2025,49,833
19,6/15/2025,28,476
11,7/21/2025,32,576
7,10/31/2025,30,630
4,3/9/2025,33,561
23,1/11/2025,30,750
25,9/4/2025,64,1216
23,3/25/2025,27,486
22,2/17/2025,50,1200
7,11/28/2025,32,480
13,2/17/2025,60,1500
14,6/5/2025,55,1265
7,11/3/2025,39,741
12,2/6/2025,28,476
4,8/14/2025,60,1200
8,11/23/2025,58,1160
21,12/5/2025,42,840
5,10/25/2025,35,630
4,2/5/2025,39,975
4,6/14/2025,58,1160
9,12/8/2025,61,915
20,8/5/2025,55,935
7,9/28/2025,48,960
5,8/9/2025,44,704
14,10/11/2025,24,360
22,6/24/2025,43,774
2,8/23/2025,46,828
2,10/22/2025,54,1188
18,5/9/2025,29,580
4,4/9/2025,60,960
9,6/19/2025,27,540
15,12/3/2025,27,594
18,4/15/2025,25,500
9,9/7/2025,60,1320
4,5/24/2025,52,1144
25,7/21/2025,40,840
17,2/3/2025,33,594
3,12/21/2025,47,1081
13,10/25/2025,56,1344
6,3/5/2025,33,693
21,1/2/2025,56,1120
22,2/17/2025,39,663
20,2/23/2025,25,550
5,3/31/2025,53,1166
24,11/21/2025,47,940
20,12/29/2025,59,1416
20,6/5/2025,56,1232
7,2/10/2025,37,666
23,7/10/2025,24,504
9,2/17/2025,63,1449
20,6/22/2025,29,638
13,2/1/2025,63,945
21,3/28/2025,53,1272
7,8/25/2025,39,702
24,11/6/2025,42,1050
21,7/21/2025,43,1075
1,6/2/2025,47,846
10,9/11/2025,63,1071
16,10/17/2025,62,1054
16,7/16/2025,50,800
11,5/26/2025,42,882
12,11/10/2025,62,1550
3,7/31/2025,30,690
16,7/27/2025,25,625
15,6/5/2025,48,816
24,2/4/2025,41,697
4,10/6/2025,52,1300
20,6/17/2025,64,1536
5,12/5/2025,64,1472
7,1/30/2025,34,714
15,5/1/2025,58,986
8,11/26/2025,36,576
19,1/10/2025,54,1134
11,2/6/2025,45,945
15,8/19/2025,58,1392
18,3/8/2025,61,1281
9,3/13/2025,51,969
9,12/21/2025,35,525
3,6/1/2025,62,1426
11,11/3/2025,26,416
3,3/5/2025,37,703
25,12/8/2025,58,1276
5,12/1/2025,29,464
17,5/21/2025,48,960
7,6/30/2025,29,580
15,8/18/2025,58,1218
25,4/10/2025,34,612
20,4/10/2025,49,1176
1,3/1/2025,28,420
18,1/21/2025,57,1368
13,7/12/2025,25,375
1,4/8/2025,45,1080
24,5/3/2025,25,500
14,11/13/2025,36,828
6,1/19/2025,32,480
6,4/7/2025,25,400
23,9/15/2025,38,874
13,4/2/2025,24,600
8,8/16/2025,25,425
21,11/21/2025,36,900
1,10/5/2025,52,1248
13,7/1/2025,38,646
10,1/14/2025,59,1239
24,2/2/2025,42,966
8,11/20/2025,47,987
18,5/30/2025,29,696
20,4/28/2025,49,1127
8,7/17/2025,48,720
8,1/24/2025,26,520
2,1/18/2025,40,680
14,11/7/2025,38,684
16,6/15/2025,24,480
23,4/12/2025,32,576
20,6/4/2025,42,672
1,6/3/2025,62,1302
3,12/5/2025,45,675
24,11/29/2025,46,1104
12,6/15/2025,38,608
1,12/11/2025,34,782
3,11/5/2025,53,1166
22,9/8/2025,31,775
5,9/23/2025,48,1200
4,1/10/2025,30,750
13,5/9/2025,43,903
2,8/5/2025,47,705
7,4/11/2025,59,1416
23,8/4/2025,36,684
15,6/20/2025,31,651
16,10/27/2025,63,1575
3,4/24/2025,42,672
6,1/3/2025,31,620
5,11/25/2025,34,612
8,7/2/2025,25,600
20,12/11/2025,63,945
25,8/27/2025,56,1176
25,4/21/2025,62,1240
8,4/19/2025,31,744
10,4/27/2025,61,1159
12,3/29/2025,28,588
4,4/5/2025,60,1020
21,9/22/2025,48,1152
6,1/17/2025,30,630
4,6/1/2025,62,1178
3,12/17/2025,57,1197
9,7/14/2025,53,848
24,5/8/2025,45,990
20,12/24/2025,40,640
10,6/28/2025,57,855
2,3/8/2025,32,704
5,7/2/2025,58,986
11,11/5/2025,37,703
1,12/14/2025,47,1081
5,1/5/2025,48,912
11,9/18/2025,24,432
18,9/1/2025,62,1550
3,8/8/2025,34,578
7,4/11/2025,27,405
17,2/3/2025,41,615
21,12/24/2025,59,1180
6,12/12/2025,31,744
1,9/24/2025,64,1408
10,11/25/2025,48,1104
5,12/31/2025,36,900
15,3/26/2025,26,650
7,8/27/2025,62,1054
24,8/5/2025,59,1003
21,11/27/2025,27,513
16,7/16/2025,61,1342
14,1/26/2025,58,928
15,8/18/2025,32,480
9,11/2/2025,37,703
20,3/27/2025,35,770
16,1/30/2025,56,1344
21,2/26/2025,46,782
8,11/27/2025,41,861
14,6/15/2025,64,1280
11,9/22/2025,39,624
18,3/25/2025,44,1100
23,8/11/2025,41,820
7,1/19/2025,44,1012
12,1/2/2025,27,405
10,1/16/2025,32,544
24,9/23/2025,57,1368
8,3/6/2025,27,648
20,5/30/2025,62,930
21,12/25/2025,35,770
25,9/9/2025,34,782
24,5/23/2025,27,675
16,9/24/2025,57,969
20,9/5/2025,54,864
8,12/3/2025,35,805
23,10/15/2025,48,1152
17,7/14/2025,44,1012
19,2/11/2025,57,1197
1,11/30/2025,43,946
15,3/20/2025,30,690
6,12/8/2025,35,525
16,2/5/2025,54,1080
13,6/28/2025,36,792
15,11/7/2025,39,780
19,5/15/2025,36,792
5,9/2/2025,50,750
23,10/23/2025,48,1200
10,6/23/2025,39,780
10,3/20/2025,41,1025
10,12/29/2025,50,1050
23,3/21/2025,58,1450
22,12/19/2025,34,680
5,7/26/2025,29,551
24,4/6/2025,35,595
17,6/17/2025,43,774
5,10/1/2025,28,644
1,9/9/2025,64,1152
13,9/16/2025,57,1311
21,11/3/2025,41,820
14,8/13/2025,61,976
24,6/9/2025,56,1400
4,2/6/2025,33,627
23,9/21/2025,43,817
23,12/1/2025,64,1536
15,8/18/2025,47,987
25,1/6/2025,57,1254
14,4/2/2025,43,903
3,4/14/2025,38,874
3,6/22/2025,62,992
19,12/4/2025,44,660
14,4/9/2025,53,848
18,10/18/2025,50,950
2,10/1/2025,32,768
9,6/5/2025,52,988
11,6/30/2025,33,726
17,9/25/2025,39,624
16,6/26/2025,32,736
11,7/26/2025,55,880
19,12/12/2025,42,840
11,9/14/2025,30,540
13,12/22/2025,53,1060
12,3/31/2025,56,1120
19,7/6/2025,43,903
18,2/12/2025,45,810
25,4/7/2025,64,1024
16,12/24/2025,29,725
17,12/15/2025,43,1032
9,11/20/2025,61,915
10,9/29/2025,30,750
10,6/18/2025,64,1024
25,12/25/2025,45,720
4,3/21/2025,30,480
10,11/2/2025,24,576
10,2/13/2025,50,950
12,4/3/2025,30,720
16,2/22/2025,37,629
15,7/21/2025,34,816
2,5/6/2025,53,1166
24,5/9/2025,53,1007
12,1/2/2025,42,966
10,2/11/2025,32,480
17,6/1/2025,24,552
1,7/28/2025,24,504
9,1/9/2025,48,1152
23,7/6/2025,31,465
2,12/14/2025,26,598
6,3/15/2025,45,1080
22,9/1/2025,51,765
15,7/26/2025,32,768
24,3/21/2025,37,851
22,5/19/2025,44,704
9,2/23/2025,57,1083
7,3/19/2025,30,690
13,5/28/2025,57,1140
2,11/27/2025,36,648
1,12/30/2025,28,588
16,2/14/2025,44,704
9,2/4/2025,26,546
12,9/20/2025,29,696
22,5/7/2025,41,861
15,1/3/2025,33,528
19,7/24/2025,51,1275
14,8/10/2025,40,800
8,4/2/2025,58,1392
21,3/13/2025,31,713
11,7/22/2025,32,512
9,1/20/2025,36,720
8,9/4/2025,29,609
15,3/2/2025,36,720
22,11/6/2025,39,819
23,11/6/2025,25,625
5,3/7/2025,29,667
16,6/29/2025,42,924
8,4/9/2025,49,1078
13,11/28/2025,29,493
10,6/28/2025,35,560
7,1/30/2025,31,496
15,12/24/2025,54,1350
13,2/27/2025,39,897
13,3/14/2025,28,420
12,3/14/2025,60,1440
11,1/21/2025,27,405
18,11/8/2025,42,714
1,9/6/2025,50,1050
17,4/23/2025,36,864
22,5/26/2025,44,836
21,8/10/2025,40,760
8,1/5/2025,61,1525
10,8/15/2025,38,798
5,7/27/2025,55,1045
24,5/19/2025,50,950
2,3/16/2025,59,885
23,10/17/2025,26,572
14,9/10/2025,42,882
4,12/13/2025,53,1007
7,2/1/2025,27,513
6,3/24/2025,46,966
5,11/7/2025,56,1400
23,11/12/2025,58,1102
12,12/22/2025,61,1098
24,4/1/2025,26,520
17,3/28/2025,53,848
18,1/4/2025,32,736
8,10/3/2025,35,840
13,9/9/2025,31,496
13,1/4/2025,40,640
7,1/7/2025,36,576
8,1/18/2025,60,900
7,1/17/2025,40,880
5,11/17/2025,40,1000
25,9/24/2025,47,799
14,5/12/2025,45,675
7,9/9/2025,34,714
4,9/28/2025,46,782
25,1/8/2025,56,1120
13,11/18/2025,27,675
1,10/4/2025,24,360
3,11/8/2025,35,665
3,7/25/2025,39,585
3,6/2/2025,56,840
7,7/30/2025,46,1012
18,12/8/2025,31,682
7,1/13/2025,38,646
20,2/18/2025,26,468
4,6/29/2025,53,1007
18,6/6/2025,59,944
6,9/2/2025,50,750
20,1/29/2025,62,1178
14,1/19/2025,28,644
15,12/31/2025,50,850
11,5/24/2025,37,555
14,3/11/2025,63,1512
8,11/20/2025,29,580
14,4/20/2025,41,656
11,7/14/2025,29,464
10,6/6/2025,56,896
9,12/21/2025,28,420
22,1/15/2025,49,882
18,12/28/2025,42,1008
19,1/4/2025,58,1044
15,5/27/2025,64,1024
23,8/4/2025,31,589
1,7/31/2025,43,645
23,12/6/2025,49,735
3,2/6/2025,34,782
7,4/7/2025,41,738
22,1/7/2025,53,1060
19,4/27/2025,25,575
2,4/30/2025,50,1250
4,10/12/2025,35,805
18,4/19/2025,31,558
15,10/5/2025,28,672
4,2/21/2025,32,800
21,11/2/2025,57,855
18,4/1/2025,61,1342
5,5/14/2025,51,969
17,5/31/2025,55,1045
8,3/17/2025,30,750
6,4/29/2025,58,1218
5,9/15/2025,45,900
16,6/10/2025,33,792
2,6/28/2025,27,621
2,9/6/2025,25,575
15,5/17/2025,24,504
6,9/8/2025,27,486
17,4/3/2025,28,560
14,8/8/2025,60,1020
11,10/29/2025,33,627
11,8/3/2025,40,840
12,12/12/2025,47,940
21,8/26/2025,62,1054
6,6/25/2025,60,1320
3,11/14/2025,55,1320
8,8/4/2025,55,1100
21,9/3/2025,52,1144
21,4/5/2025,36,756
5,2/14/2025,56,1064
25,7/20/2025,28,476
7,5/10/2025,45,720
23,1/12/2025,46,1150
15,3/10/2025,63,1008
23,2/6/2025,55,1045
22,11/8/2025,25,425
1,2/23/2025,32,640
14,7/10/2025,29,551
24,4/30/2025,27,648
16,7/1/2025,24,600
17,5/16/2025,35,525
21,1/19/2025,56,1008
3,10/8/2025,35,630
5,4/8/2025,38,722
13,5/3/2025,26,468
15,8/29/2025,51,1173
21,5/10/2025,37,740
1,12/30/2025,53,1219
11,7/3/2025,52,1248
20,11/27/2025,38,836
22,5/11/2025,33,561
16,10/15/2025,34,714
24,4/23/2025,37,777
19,6/1/2025,60,1440
4,1/2/2025,32,800
3,12/22/2025,50,950
12,8/23/2025,53,1060
17,5/4/2025,26,650
10,1/13/2025,57,855
3,1/17/2025,64,1280
24,4/8/2025,61,1525
2,4/2/2025,64,1088
11,3/12/2025,58,986
3,6/10/2025,43,731
21,2/2/2025,31,651
19,10/3/2025,61,1525
9,10/3/2025,35,630
22,2/14/2025,53,1166
8,4/27/2025,59,1298
21,3/19/2025,58,1160
5,2/12/2025,54,1350
18,12/28/2025,61,915
11,5/20/2025,64,1152
10,1/28/2025,52,1248
14,1/18/2025,44,1100
2,12/13/2025,27,405
18,9/19/2025,47,940
8,8/25/2025,38,646
14,6/12/2025,27,621
14,4/5/2025,51,816
20,11/30/2025,29,696
3,11/5/2025,51,969
1,3/28/2025,48,1104
15,5/8/2025,58,1392
1,7/5/2025,39,585
3,4/6/2025,45,1035
11,12/13/2025,49,1225
9,3/26/2025,51,918
8,3/20/2025,26,598
21,1/28/2025,52,936
9,5/29/2025,59,944
19,7/19/2025,47,940
18,3/21/2025,47,752
21,5/25/2025,35,525
16,1/9/2025,60,1440
2,5/14/2025,44,924
5,9/22/2025,42,840
25,3/15/2025,43,645
2,9/15/2025,31,775
17,2/15/2025,30,750
20,12/15/2025,34,646
13,5/23/2025,52,1040
21,11/24/2025,38,570
17,7/10/2025,41,615
5,7/8/2025,61,1098
23,10/29/2025,28,644
21,2/6/2025,31,465
8,10/17/2025,57,912
7,6/19/2025,42,672
20,9/15/2025,45,900
9,7/30/2025,62,1302
18,2/7/2025,29,522
9,1/19/2025,30,600
18,8/10/2025,42,756
10,10/5/2025,45,765
11,7/14/2025,28,448
2,11/19/2025,58,1276
4,10/6/2025,52,1040
9,9/17/2025,58,1334
25,1/1/2025,38,912
4,8/29/2025,24,600
25,7/19/2025,29,580
24,8/6/2025,61,1464
21,8/17/2025,52,1092
17,9/5/2025,56,1008
1,5/12/2025,30,630
6,9/2/2025,64,1152
12,8/29/2025,29,696
25,3/31/2025,26,442
19,9/19/2025,59,1003
2,11/27/2025,42,966
6,2/23/2025,36,828
23,4/3/2025,36,828
14,9/13/2025,44,792
15,10/9/2025,29,522
24,5/10/2025,54,1080
15,9/19/2025,31,651
15,6/25/2025,32,672
8,5/29/2025,38,722
23,4/20/2025,42,714
22,7/15/2025,59,885
8,8/26/2025,48,1200
17,5/16/2025,36,684
17,5/12/2025,53,1113
2,4/8/2025,44,968
8,7/5/2025,56,1400
17,2/1/2025,30,450
5,1/26/2025,47,893
21,11/21/2025,57,969
17,5/16/2025,31,775
14,10/20/2025,38,836
5,1/29/2025,53,901
4,12/29/2025,59,1239
13,1/26/2025,62,1302
6,8/28/2025,52,832
3,9/7/2025,64,1600
24,11/18/2025,49,931
25,9/8/2025,33,792
11,7/9/2025,42,714
22,11/17/2025,24,360
13,5/21/2025,28,476
1,4/23/2025,39,741
16,1/7/2025,59,944
16,8/16/2025,40,1000
2,3/14/2025,26,572
16,7/11/2025,52,1144
25,4/7/2025,55,880
22,5/6/2025,43,1032
2,12/15/2025,63,1197
12,6/30/2025,47,705
7,5/27/2025,33,693
23,10/14/2025,58,1218
20,4/24/2025,34,646
24,1/17/2025,27,648
4,4/5/2025,51,1275
10,10/9/2025,44,660
18,1/21/2025,31,775
19,8/20/2025,34,510
10,8/9/2025,45,675
4,8/28/2025,25,625
12,9/18/2025,30,480
15,5/6/2025,44,1056
6,9/14/2025,58,1102
24,6/18/2025,41,656
4,11/21/2025,34,816
20,11/8/2025,39,936
10,3/22/2025,50,1050
15,6/12/2025,38,912
8,6/8/2025,48,1200
3,1/12/2025,39,897
4,9/15/2025,44,748
25,11/5/2025,28,700
25,4/17/2025,59,1357
14,11/14/2025,57,912
25,11/7/2025,43,1075
17,10/2/2025,29,725
1,4/17/2025,25,550
22,11/28/2025,40,880
13,3/5/2025,31,465
5,3/21/2025,55,880
15,5/6/2025,30,600
15,3/25/2025,27,486
21,1/19/2025,58,1218
2,7/18/2025,41,984
24,9/6/2025,42,1050
12,10/14/2025,56,840
22,9/11/2025,25,525
6,3/21/2025,49,1127
8,3/26/2025,59,1003
4,10/27/2025,43,860
1,8/17/2025,42,840
17,1/26/2025,40,720
13,6/10/2025,56,896
2,3/18/2025,50,850
24,9/12/2025,45,1125
6,9/19/2025,57,1311
5,1/8/2025,63,1512
24,1/26/2025,46,920
4,3/31/2025,49,1176
22,1/22/2025,27,513
20,9/18/2025,44,1056
9,2/26/2025,59,1239
4,4/19/2025,41,697
5,7/24/2025,34,544
1,7/8/2025,43,989
21,2/25/2025,57,855
20,10/20/2025,40,1000
4,8/6/2025,47,1034
15,1/3/2025,39,585
10,2/15/2025,28,644
14,2/25/2025,51,867
23,9/17/2025,38,570
12,12/16/2025,56,1064
24,5/7/2025,40,600
13,5/7/2025,46,1012
2,7/9/2025,51,1071
1,10/12/2025,52,884
22,2/19/2025,64,1024
3,3/19/2025,36,828
25,1/18/2025,27,513
9,4/11/2025,58,1102
1,2/4/2025,24,528
6,10/24/2025,40,880
17,10/19/2025,28,700
17,4/18/2025,27,567
17,5/4/2025,64,1152
21,8/13/2025,57,969
12,7/25/2025,48,1056
3,3/7/2025,38,912
12,12/21/2025,54,1350
15,2/25/2025,29,609
12,8/4/2025,60,1320
24,4/13/2025,26,598
3,8/25/2025,42,798
22,5/17/2025,32,736
11,6/4/2025,26,572
22,4/8/2025,62,1240
1,10/19/2025,43,946
8,8/29/2025,29,464
3,12/27/2025,60,1320
8,8/27/2025,52,988
1,12/2/2025,51,1020
13,10/28/2025,43,1032
21,12/20/2025,44,1100
7,10/2/2025,61,976
2,8/14/2025,24,384
15,3/4/2025,41,943
21,11/22/2025,27,648
5,5/13/2025,57,1083
8,3/17/2025,46,690
11,11/10/2025,27,513
8,5/20/2025,31,589
19,6/24/2025,41,820
24,1/19/2025,42,1050
23,8/10/2025,29,551
2,3/20/2025,41,738
23,11/5/2025,34,646
19,2/23/2025,25,375
7,3/5/2025,52,1144
11,9/23/2025,31,620
21,9/29/2025,39,936
10,8/11/2025,24,504
9,10/22/2025,45,900
20,5/27/2025,29,551
10,4/7/2025,43,817
12,11/20/2025,63,1008
22,6/20/2025,43,1032
5,5/20/2025,51,969
16,3/21/2025,42,798
12,10/28/2025,56,1008
19,2/24/2025,45,990
5,9/22/2025,44,1012
1,12/15/2025,44,704
2,12/24/2025,45,945
25,1/3/2025,61,1098
5,5/14/2025,25,400
22,4/2/2025,53,1007
15,2/12/2025,39,702
15,3/25/2025,38,646
19,10/1/2025,32,672
25,8/24/2025,27,648
25,9/25/2025,38,722
12,12/24/2025,60,1260
15,6/15/2025,55,990
20,10/26/2025,32,704
1,12/7/2025,37,814
9,12/23/2025,28,420
7,12/20/2025,32,800
21,7/10/2025,60,1140
2,11/22/2025,27,405
12,1/26/2025,58,1044
2,10/10/2025,49,1225
15,10/27/2025,53,1007
4,7/24/2025,27,594
15,11/29/2025,33,693
12,8/24/2025,60,1080
13,4/29/2025,60,1080
23,1/21/2025,39,780
23,10/4/2025,54,1350
4,1/13/2025,33,627
20,5/8/2025,42,672
15,4/9/2025,60,1200
16,4/21/2025,25,625
20,10/19/2025,48,864
15,9/1/2025,38,950
18,12/14/2025,31,620
9,8/18/2025,45,675
25,2/1/2025,39,702
5,1/8/2025,39,819
13,6/5/2025,24,528
19,4/23/2025,32,576
14,11/19/2025,41,1025
3,6/23/2025,64,1344
8,8/30/2025,48,912
23,2/21/2025,29,493
9,6/20/2025,40,1000
13,3/10/2025,40,960
3,8/18/2025,26,468
9,6/11/2025,58,1102
22,6/7/2025,31,651
1,7/27/2025,63,1134
1,2/7/2025,64,1472
16,10/17/2025,28,532
22,3/28/2025,60,900
23,10/4/2025,63,1449
6,5/17/2025,47,1175
7,9/28/2025,64,1088
1,8/26/2025,57,1026
13,6/26/2025,62,1054
25,12/27/2025,51,969
4,5/8/2025,50,1250
12,10/14/2025,51,1275
4,5/8/2025,59,1180
14,2/23/2025,56,1288
14,9/2/2025,26,520
13,12/17/2025,32,512
14,1/16/2025,41,984
6,7/8/2025,54,1188
11,1/23/2025,63,1197
17,11/28/2025,54,972
12,3/20/2025,64,1472
22,9/7/2025,62,1178
23,4/11/2025,55,1045
10,9/5/2025,30,510
2,11/23/2025,34,850
7,7/19/2025,50,800
21,6/3/2025,33,825
19,7/18/2025,24,552
13,10/11/2025,28,700
7,3/15/2025,29,667
9,2/7/2025,32,672
25,5/4/2025,37,666
2,8/6/2025,38,608
5,8/5/2025,31,558
12,10/25/2025,52,1144
11,11/2/2025,51,1173
20,2/18/2025,44,748
13,8/17/2025,29,696
9,12/21/2025,33,627
11,8/3/2025,42,672
23,12/24/2025,64,960
22,2/10/2025,64,960
16,11/25/2025,25,450
23,2/8/2025,41,820
14,4/30/2025,35,525
3,4/30/2025,39,936
24,6/8/2025,37,814
14,6/12/2025,34,510
24,12/17/2025,25,475
12,5/3/2025,64,1152
18,6/26/2025,43,1032
18,4/1/2025,56,1400
12,5/19/2025,53,1060
22,10/10/2025,37,777
6,12/3/2025,42,798
19,10/10/2025,45,1080
2,7/3/2025,43,860
24,10/31/2025,63,1575
24,10/10/2025,47,752
4,4/25/2025,38,684
4,10/28/2025,50,900
8,1/6/2025,64,1408
10,2/8/2025,39,936
15,5/25/2025,46,782
21,2/9/2025,51,1122
21,12/9/2025,56,952
3,7/5/2025,36,864
8,2/17/2025,32,608
4,4/3/2025,29,725
16,9/21/2025,36,756
23,7/18/2025,46,736
20,9/30/2025,49,1225
10,4/1/2025,33,594
1,10/11/2025,45,1035
4,2/28/2025,24,456
25,4/21/2025,38,608
21,8/18/2025,53,1272
24,8/20/2025,53,1007
5,1/6/2025,54,1188
16,6/20/2025,39,585
1,4/5/2025,30,630
2,10/21/2025,25,450
18,12/8/2025,44,880
8,11/3/2025,25,400
6,12/21/2025,35,560
1,8/12/2025,28,560
7,11/28/2025,28,616
16,8/8/2025,24,480
20,10/8/2025,61,1403
17,9/12/2025,36,828
2,9/3/2025,60,1260
22,6/29/2025,61,1098
24,11/11/2025,34,510
23,10/19/2025,47,846
9,4/28/2025,61,1220
21,8/7/2025,47,799
12,7/26/2025,42,672
14,5/31/2025,52,1040
22,10/21/2025,40,720
18,4/9/2025,50,1200
2,6/16/2025,60,1020
6,9/25/2025,36,792
17,1/14/2025,43,774
17,10/2/2025,60,1200
12,1/30/2025,24,384
6,9/4/2025,60,1320
17,10/10/2025,33,627
13,11/30/2025,40,760
20,4/3/2025,31,775
8,7/31/2025,24,576
12,4/12/2025,38,646
21,10/12/2025,36,900
6,5/13/2025,26,624
11,5/17/2025,33,693
12,1/27/2025,40,960
12,10/4/2025,58,1160
15,1/27/2025,47,893
14,5/31/2025,38,646
8,4/11/2025,48,768
3,6/7/2025,43,688
24,11/1/2025,31,558
23,4/27/2025,27,648
14,8/13/2025,40,600
5,8/9/2025,29,493
25,7/8/2025,53,1325
20,4/7/2025,54,1080
9,5/12/2025,35,630
7,2/27/2025,41,943
3,1/29/2025,34,782
22,10/26/2025,62,1116
22,5/25/2025,50,750
22,12/11/2025,40,920
4,2/19/2025,53,795
1,8/28/2025,42,1008
15,12/30/2025,28,700
14,5/22/2025,36,540
4,2/15/2025,49,1176
11,6/28/2025,41,697
2,9/18/2025,36,900
1,7/7/2025,25,550
22,9/27/2025,60,1380
22,12/5/2025,25,625
19,5/24/2025,38,950
14,8/7/2025,55,1155
21,1/2/2025,42,1050
2,2/23/2025,40,600
19,7/14/2025,48,816
23,1/24/2025,63,1386
15,11/8/2025,39,702
8,9/1/2025,48,1152
19,4/24/2025,34,544
18,6/29/2025,52,1300
11,5/16/2025,38,570
12,8/17/2025,39,858
21,2/28/2025,35,525
1,7/3/2025,35,805
25,5/23/2025,49,1078
14,11/11/2025,43,774
22,1/1/2025,62,1240
2,2/17/2025,46,782
9,3/22/2025,51,1122
10,7/22/2025,45,1125
25,1/29/2025,48,720
12,12/13/2025,48,864
14,7/25/2025,32,544
7,3/27/2025,42,840
1,11/10/2025,26,442
8,5/10/2025,31,589
18,1/28/2025,60,960
13,4/30/2025,53,1325
16,6/7/2025,61,1037
10,1/1/2025,33,759
3,10/27/2025,63,1449
18,5/18/2025,49,784
8,12/23/2025,36,720
11,4/13/2025,45,810
14,10/27/2025,43,1075
19,1/22/2025,64,1024
2,1/19/2025,62,930
24,6/27/2025,24,360
14,9/8/2025,26,494
4,10/9/2025,31,620
24,4/7/2025,61,915
12,9/1/2025,51,867
6,2/4/2025,61,1220
20,8/11/2025,56,1400
9,11/6/2025,38,646
1,6/13/2025,64,1536
15,7/27/2025,46,736
18,12/14/2025,55,1155
11,10/15/2025,56,840
17,1/16/2025,34,748
2,12/16/2025,44,836
24,2/6/2025,55,1265
8,7/12/2025,64,1152
10,10/10/2025,60,1080
16,11/20/2025,55,825
16,10/2/2025,57,1083
2,12/29/2025,38,646
15,3/15/2025,50,900
18,9/16/2025,34,714
1,8/16/2025,44,924
8,3/28/2025,38,646
11,3/9/2025,39,624
6,10/22/2025,42,1050
10,6/30/2025,43,774
4,1/11/2025,51,867
25,7/14/2025,34,850
21,11/18/2025,43,1075
18,1/13/2025,54,1242
6,10/13/2025,32,544
25,10/24/2025,46,920
22,1/10/2025,28,532
25,10/10/2025,57,1026
24,11/1/2025,36,864
25,8/25/2025,38,608
12,3/8/2025,51,765
16,4/3/2025,28,700
3,10/16/2025,60,1140
6,11/17/2025,43,817
17,6/23/2025,46,690
12,11/14/2025,49,833
11,9/4/2025,61,1403
20,12/5/2025,31,620
3,11/19/2025,59,885
14,10/30/2025,63,1008
11,11/13/2025,44,704
20,10/21/2025,34,680
19,9/30/2025,47,893
8,9/7/2025,50,900
5,2/14/2025,52,936
8,9/24/2025,24,576
12,6/29/2025,45,1125
6,10/10/2025,51,867
1,10/24/2025,62,1178
2,7/4/2025,41,1025
3,1/26/2025,33,627
23,3/5/2025,37,629
23,11/22/2025,50,1200
22,9/20/2025,59,1180
15,6/23/2025,26,494
7,5/28/2025,34,748
9,4/23/2025,26,494
19,6/8/2025,27,567
13,1/17/2025,46,828
14,12/31/2025,25,550
16,1/3/2025,38,684
12,10/12/2025,55,1045
6,7/7/2025,58,1102
10,8/7/2025,47,940
4,7/11/2025,38,950
16,11/29/2025,39,741
19,2/8/2025,51,1020
2,9/5/2025,38,608
